uniprotkb_canonical_ac,ensembl_gene_id
Q9DBE9-1,ENSMUSP00000021048
Q9D1G7-1,ENSMUSP00000057762
A0A0A6YW58-1,ENSMUSP00000141405
Q8BXA0-1,ENSMUSP00000113123
Q8BXA6-1,ENSMUSP00000066427
B1B0R1-1,ENSMUSP00000131886
Q9JJR7-1,ENSMUSP00000037702
B1B0R2-1,ENSMUSP00000110162
Q9DAX0-1,ENSMUSP00000045007
Q99KF0-1,ENSMUSP00000101857
Q9D7U6-1,ENSMUSP00000041676
Q5RJB0-1,ENSMUSP00000050516
K7N662-1,ENSMUSP00000146644
A0A1Y7VHD7-1,ENSMUSP00000141206
Q6P8N9-1,ENSMUSP00000060524
F8VQM5-1,ENSMUSP00000129116
Q9DC70-1,ENSMUSP00000020361
Q9DC71-1,ENSMUSP00000030675
Q8VFN4-1,ENSMUSP00000096472
Q9R0H5-1,ENSMUSP00000023710
D3Z4U6-1,ENSMUSP00000113623
Q8VE43-1,ENSMUSP00000038126
A0A1B0GSI9-1,ENSMUSP00000147953
A0A1W2P709-1,ENSMUSP00000151479
Q8BU47-1,ENSMUSP00000056475
Q9R087-1,ENSMUSP00000077893
P68254-1,ENSMUSP00000100067
Q8VGX0-1,ENSMUSP00000145461
Q9JI95-1,ENSMUSP00000157281
P84099-1,ENSMUSP00000017548
Q8CFG4-1,ENSMUSP00000057488
Q64524-1,ENSMUSP00000088287
Q64525-1,ENSMUSP00000135427
Q8CFG9-1,ENSMUSP00000139376
Q64522-1,ENSMUSP00000072858
Q8VGX2-1,ENSMUSP00000074299
Q497N7-1,ENSMUSP00000125324
Q8VGX3-1,ENSMUSP00000049601
Q9CWP4-1,ENSMUSP00000052599
Q9CWP9-1,ENSMUSP00000130716
A0A1B0GT72-1,ENSMUSP00000148230
Q8C767-1,ENSMUSP00000065679
Q8R2T8-1,ENSMUSP00000109521
Q9EPQ1-1,ENSMUSP00000142500
Q3TXZ1-1,ENSMUSP00000092294
P41251-1,ENSMUSP00000027368
Q9EPQ7-1,ENSMUSP00000074872
E0CXQ2-1,ENSMUSP00000125106
A0A1L1SQ02-1,ENSMUSP00000151089
P84096-1,ENSMUSP00000102536
Q61510-1,ENSMUSP00000103528
O70303-1,ENSMUSP00000001497
O70302-1,ENSMUSP00000025404
A3KMN5-1,ENSMUSP00000112338
Q80UM7-1,ENSMUSP00000032114
A0A087WR82-1,ENSMUSP00000140512
A0A0G2JF94-1,ENSMUSP00000143077
Q3L180-1,ENSMUSP00000073950
Q9DAC5-1,ENSMUSP00000063474
Q61001-1,ENSMUSP00000015791
Q8BIV3-1,ENSMUSP00000100503
A0A0G2JE21-1,ENSMUSP00000142598
A0A0G2JE22-1,ENSMUSP00000142599
Q8VFI7-1,ENSMUSP00000054864
Q8VFI3-1,ENSMUSP00000145400
Q8VFI0-1,ENSMUSP00000054710
Q8VFI1-1,ENSMUSP00000075768
Q8BG34-1,ENSMUSP00000101435
Q8BG37-1,ENSMUSP00000133276
Q8BG36-1,ENSMUSP00000059654
Q8VFI8-1,ENSMUSP00000148634
J3QQ32-1,ENSMUSP00000137603
P0C5E4-1,ENSMUSP00000058572
Q811C2-1,ENSMUSP00000030279
Q9JLI8-1,ENSMUSP00000019118
Q9JLI7-1,ENSMUSP00000023468
Q80T11-1,ENSMUSP00000099326
Q9JLI0-1,ENSMUSP00000021632
Q80T14-1,ENSMUSP00000043250
Q9JLI2-1,ENSMUSP00000004201
P86792-1,ENSMUSP00000095727
P86793-1,ENSMUSP00000095727
E9Q8Z1-1,ENSMUSP00000049839
A2A974-1,ENSMUSP00000092487
O70166-1,ENSMUSP00000099334
Q8C5Z9-1,ENSMUSP00000063665
Q8C5Z4-1,ENSMUSP00000065102
Q78JN3-1,ENSMUSP00000021853
Q9D915-1,ENSMUSP00000058631
Q8K0S5-1,ENSMUSP00000099572
Q8K0S2-1,ENSMUSP00000058182
P47739-1,ENSMUSP00000019246
P31938-1,ENSMUSP00000005066
F7D043-1,ENSMUSP00000097015
Q3TQ88-1,ENSMUSP00000057433
Q9QXK8-1,ENSMUSP00000031146
F7BWT7-1,ENSMUSP00000047029
Q5DU02-1,ENSMUSP00000041263
Q80W94-1,ENSMUSP00000064041
Q6PFG8-1,ENSMUSP00000057106
Q6P9P6-1,ENSMUSP00000012587
Q3U6Q4-1,ENSMUSP00000052522
E9Q5I3-1,ENSMUSP00000128276
Q9Z0D9-1,ENSMUSP00000063986
Q8VG04-1,ENSMUSP00000147713
Q8VG05-1,ENSMUSP00000150898
Q8VG06-1,ENSMUSP00000061188
Q8VG07-1,ENSMUSP00000148063
Q8VG01-1,ENSMUSP00000149281
Q8VG02-1,ENSMUSP00000149427
Q8VG03-1,ENSMUSP00000079948
Q8VG08-1,ENSMUSP00000075741
Q8VG09-1,ENSMUSP00000077963
Q61765-1,ENSMUSP00000007318
Q61767-1,ENSMUSP00000055886
Q61762-1,ENSMUSP00000055673
O70514-1,ENSMUSP00000056900
P14211-1,ENSMUSP00000003912
O70518-1,ENSMUSP00000153496
Q9WTV7-1,ENSMUSP00000070662
Q920Q8-1,ENSMUSP00000023918
Q04573-1,ENSMUSP00000148417
A3KGA4-1,ENSMUSP00000108741
P97347-1,ENSMUSP00000044998
P97346-1,ENSMUSP00000021204
A2A9R3-1,ENSMUSP00000109602
K7N6B8-1,ENSMUSP00000096318
K7N6B2-1,ENSMUSP00000095795
P62331-1,ENSMUSP00000055862
A0A140LIT1-1,ENSMUSP00000146946
A0A2I3BQC3-1,ENSMUSP00000154114
Q91WF7-1,ENSMUSP00000039598
F6R5N3-1,ENSMUSP00000107693
Q9D3B1-1,ENSMUSP00000060462
Q0VDQ9-1,ENSMUSP00000031709
P60867-1,ENSMUSP00000120528
Q91Y02-1,ENSMUSP00000052113
Q91Y03-1,ENSMUSP00000056347
P50580-1,ENSMUSP00000114434
Q91Y08-1,ENSMUSP00000057519
Q91Y09-1,ENSMUSP00000039888
P56402-1,ENSMUSP00000023752
P57757-1,ENSMUSP00000006103
Q8VDU1-1,ENSMUSP00000041411
Q3TL26-1,ENSMUSP00000027769
L7N267-1,ENSMUSP00000123102
Q85ZW9-1,ENSMUSP00000023845
Q7TR67-1,ENSMUSP00000150502
P51180-1,ENSMUSP00000026455
Q8BYB9-1,ENSMUSP00000038166
Q3UYG1-1,ENSMUSP00000099121
Q85ZW5-1,ENSMUSP00000039908
Q8C102-1,ENSMUSP00000108235
O88704-1,ENSMUSP00000006991
O88705-1,ENSMUSP00000029686
Q921K8-1,ENSMUSP00000031879
Q85ZW7-1,ENSMUSP00000047766
P28666-1,ENSMUSP00000080469
P28667-1,ENSMUSP00000055637
Q7TQT3-1,ENSMUSP00000074130
Q7TQT1-1,ENSMUSP00000150035
Q3UW02-1,ENSMUSP00000096499
Q7TQT6-1,ENSMUSP00000077384
Q7TQT5-1,ENSMUSP00000151039
Q7TS55-1,ENSMUSP00000083251
F6SK43-1,ENSMUSP00000127757
Q32M07-1,ENSMUSP00000073789
E9PZS2-1,ENSMUSP00000139603
Q148W8-1,ENSMUSP00000083155
E9PV38-1,ENSMUSP00000049315
D3Z5V4-1,ENSMUSP00000047681
B1AVU6-1,ENSMUSP00000101373
P26040-1,ENSMUSP00000063734
P26041-1,ENSMUSP00000113071
Q64487-4,ENSMUSP00000102910
Q9JHX6-1,ENSMUSP00000020965
E9Q3G0-1,ENSMUSP00000127301
B1AZM2-1,ENSMUSP00000108360
B1AZM5-1,ENSMUSP00000101873
Q05A56-1,ENSMUSP00000031691
Q9CRC6-1,ENSMUSP00000074447
Q9JL35-1,ENSMUSP00000033597
Q91ZD5-1,ENSMUSP00000153399
A2AF53-1,ENSMUSP00000110277
Q9Z139-1,ENSMUSP00000048171
Q7TQW4-1,ENSMUSP00000086263
Q9Z131-1,ENSMUSP00000117152
Q7TML3-1,ENSMUSP00000046528
A0A087WSB9-1,ENSMUSP00000140981
P10853-1,ENSMUSP00000106093
Q8VCL2-1,ENSMUSP00000131943
Q6RUT7-1,ENSMUSP00000137122
Q6RUT8-3,ENSMUSP00000138090
K7N789-1,ENSMUSP00000135613
Q9QYC3-1,ENSMUSP00000055493
A0A140LJC7-1,ENSMUSP00000147162
A2BHR2-1,ENSMUSP00000088822
Q9DCN7-1,ENSMUSP00000020827
D3YU81-1,ENSMUSP00000121212
Q80WV3-1,ENSMUSP00000040775
A2AM80-1,ENSMUSP00000100649
Q80VP0-1,ENSMUSP00000082844
Q6UL01-1,ENSMUSP00000051408
Q9DB41-1,ENSMUSP00000108302
P00158-1,ENSMUSP00000081003
A0A1Y7VLQ2-1,ENSMUSP00000152585
J3QMQ9-1,ENSMUSP00000140138
Q9R1C8-1,ENSMUSP00000068333
F6SKY8-1,ENSMUSP00000127174
Q8BSN3-1,ENSMUSP00000041117
Q8VGF0-1,ENSMUSP00000149896
Q8BZF2-1,ENSMUSP00000020679
Q14CH1-1,ENSMUSP00000063609
Q14CH7-1,ENSMUSP00000024733
Q11127-1,ENSMUSP00000053027
F6TEE5-1,ENSMUSP00000049347
A0A3B2WD42-1,ENSMUSP00000156831
Q3UHK1-1,ENSMUSP00000104906
Q6V3W6-1,ENSMUSP00000053972
Q8BW70-1,ENSMUSP00000039943
Q8BW72-1,ENSMUSP00000095524
A0A1B0GRB6-1,ENSMUSP00000147455
Q9DA01-1,ENSMUSP00000099389
Q9DA04-1,ENSMUSP00000026744
Q8K2P2-1,ENSMUSP00000125464
Q8K2P6-1,ENSMUSP00000130366
Q8K2P7-1,ENSMUSP00000085799
A2AKP6-1,ENSMUSP00000103615
Q497M3-1,ENSMUSP00000069723
Q497M6-1,ENSMUSP00000065612
Q99L04-1,ENSMUSP00000002403
Q3UVY1-1,ENSMUSP00000060893
Q2TB54-1,ENSMUSP00000027670
Q60604-1,ENSMUSP00000002640
Q8VE11-1,ENSMUSP00000022563
Q8VE19-1,ENSMUSP00000039301
P62918-1,ENSMUSP00000004072
Q3UW68-1,ENSMUSP00000092832
P62911-1,ENSMUSP00000080523
A3KG59-1,ENSMUSP00000095783
P62915-1,ENSMUSP00000029938
Q8R574-1,ENSMUSP00000004955
Q3TYQ9-1,ENSMUSP00000048929
P15972-1,ENSMUSP00000062790
Q9CQS5-1,ENSMUSP00000024620
P68040-1,ENSMUSP00000020640
Q8CGC4-1,ENSMUSP00000055036
A0A0N4SVP2-1,ENSMUSP00000145187
A0A0N4SVP8-1,ENSMUSP00000145194
Q8CIV7-1,ENSMUSP00000044026
Q8CDR2-1,ENSMUSP00000046526
A0A0G2JEK3-1,ENSMUSP00000142804
A0A0G2JEK5-1,ENSMUSP00000142806
Q91W20-1,ENSMUSP00000028337
Q91W29-1,ENSMUSP00000010020
Q0VAX3-1,ENSMUSP00000097507
Q9WVQ0-1,ENSMUSP00000034162
Q9QZI9-1,ENSMUSP00000017851
P67984-1,ENSMUSP00000140276
A0A0G2JDS9-1,ENSMUSP00000142485
Q3V124-1,ENSMUSP00000147261
P50289-1,ENSMUSP00000034620
Q99JT9-1,ENSMUSP00000020957
A2A5X3-1,ENSMUSP00000100673
P50283-1,ENSMUSP00000026159
P50284-1,ENSMUSP00000032489
Q80VK6-3,ENSMUSP00000114238
Q8BTG3-1,ENSMUSP00000028597
E9PZP8-1,ENSMUSP00000044801
E9PZP6-1,ENSMUSP00000114301
Q80XK6-2,ENSMUSP00000037441
Q8BGS0-1,ENSMUSP00000033983
Q9D4E6-1,ENSMUSP00000050792
Q9D4E9-1,ENSMUSP00000031690
Q8C804-1,ENSMUSP00000058832
G5E904-1,ENSMUSP00000152718
P49681-1,ENSMUSP00000046233
P51660-1,ENSMUSP00000025385
P51661-1,ENSMUSP00000034363
K9J7G9-1,ENSMUSP00000134659
K9J7G2-1,ENSMUSP00000127012
K9J7G0-1,ENSMUSP00000130288
K9J7G6-1,ENSMUSP00000133608
Q5F2C3-1,ENSMUSP00000091745
A6PWL3-1,ENSMUSP00000095577
P17047-1,ENSMUSP00000016678
Q9D5A0-1,ENSMUSP00000058522
Q99LF1-1,ENSMUSP00000099696
Q8BTZ5-1,ENSMUSP00000052521
Q8BTZ7-1,ENSMUSP00000036898
Q8BIA4-1,ENSMUSP00000047012
Q8BNW9-1,ENSMUSP00000068321
B9EK06-1,ENSMUSP00000147216
Q9ERQ8-1,ENSMUSP00000052136
Q8BHE0-1,ENSMUSP00000060803
Q62458-1,ENSMUSP00000137177
Q8BHE8-1,ENSMUSP00000027114
Q8BGG0-1,ENSMUSP00000035257
Q8VEV5-1,ENSMUSP00000089609
Q8VEV6-1,ENSMUSP00000079616
Q8VEV0-1,ENSMUSP00000099005
Q8VEV1-1,ENSMUSP00000145490
Q8VEV8-1,ENSMUSP00000148934
Q6PAJ3-1,ENSMUSP00000054208
B1AVH7-1,ENSMUSP00000081670
Q3UZZ6-1,ENSMUSP00000108940
Q62053-1,ENSMUSP00000038483
Q9Z2X8-1,ENSMUSP00000141807
E9QAE3-1,ENSMUSP00000097093
Q923W1-1,ENSMUSP00000054112
Q0VB29-1,ENSMUSP00000149838
Q9Z2G1-1,ENSMUSP00000057996
Q9Z2G0-1,ENSMUSP00000034775
Q8BK35-1,ENSMUSP00000043981
A2AML7-1,ENSMUSP00000079383
E9Q7P9-1,ENSMUSP00000043596
E9Q7P5-1,ENSMUSP00000151356
Q61532-1,ENSMUSP00000040315
P31361-1,ENSMUSP00000159226
P31360-1,ENSMUSP00000136147
Q8BZ03-1,ENSMUSP00000131192
Q9ER99-1,ENSMUSP00000136018
Q9CZW5-1,ENSMUSP00000129186
Q8C407-1,ENSMUSP00000024873
Q8K3N5-1,ENSMUSP00000083176
Q91XU3-1,ENSMUSP00000013970
Q9CWF2-1,ENSMUSP00000075178
Q9D0G0-1,ENSMUSP00000022245
J3QPH3-1,ENSMUSP00000137294
Q80ZM5-1,ENSMUSP00000060761
Q8VI95-1,ENSMUSP00000048054
Q8BGZ8-1,ENSMUSP00000049012
Q8BL03-1,ENSMUSP00000021693
P15533-1,ENSMUSP00000076189
Q9DBM2-1,ENSMUSP00000023559
Q63829-1,ENSMUSP00000049882
Q3UQ44-1,ENSMUSP00000067685
Q3UQ41-1,ENSMUSP00000098634
Q02053-1,ENSMUSP00000086626
Q9JJZ5-1,ENSMUSP00000000412
Q9JJZ2-1,ENSMUSP00000032233
G5E8C2-1,ENSMUSP00000060768
Q8VHE0-1,ENSMUSP00000019937
Q8VHE6-1,ENSMUSP00000069751
Q9JKX4-1,ENSMUSP00000018841
Q9JKX8-1,ENSMUSP00000023070
A2AG58-1,ENSMUSP00000108083
Q9JJV1-1,ENSMUSP00000006721
P13597-1,ENSMUSP00000083587
Q3UTA8-1,ENSMUSP00000140400
Q8CCI5-1,ENSMUSP00000098677
Q6Q2Z6-1,ENSMUSP00000042019
Q78Y73-1,ENSMUSP00000046522
E9Q759-1,ENSMUSP00000156478
Q7TN31-1,ENSMUSP00000022189
P14901-1,ENSMUSP00000005548
Q8C0F9-1,ENSMUSP00000137445
G3X946-1,ENSMUSP00000039839
Q925H7-1,ENSMUSP00000056250
Q925H6-1,ENSMUSP00000133176
Q925H3-1,ENSMUSP00000074211
Q925H0-1,ENSMUSP00000067095
Q9CQF8-1,ENSMUSP00000022538
Q9CQF4-1,ENSMUSP00000119053
P62876-1,ENSMUSP00000043204
Q8R3P8-1,ENSMUSP00000042569
Q8CCT4-1,ENSMUSP00000065397
Q9CQ47-1,ENSMUSP00000044028
P53351-1,ENSMUSP00000022212
Q80Z08-1,ENSMUSP00000069647
Q91XD7-1,ENSMUSP00000032422
O88990-1,ENSMUSP00000006626
O88992-1,ENSMUSP00000050469
O88995-1,ENSMUSP00000035452
A0A5F8MPM5-1,ENSMUSP00000159029
P97855-1,ENSMUSP00000018727
Q9JI13-1,ENSMUSP00000087896
Q9QUJ7-1,ENSMUSP00000033634
B3F5L4-1,ENSMUSP00000131905
J3QPU5-1,ENSMUSP00000137487
E9Q032-1,ENSMUSP00000127813
P63157-1,ENSMUSP00000053147
P63154-1,ENSMUSP00000001818
A0A1B0GR10-1,ENSMUSP00000147331
A0A1B0GR13-1,ENSMUSP00000147334
Q69ZC8-1,ENSMUSP00000022585
O88703-1,ENSMUSP00000020581
Q9D6N1-1,ENSMUSP00000029071
Q4FZF9-1,ENSMUSP00000137329
Q4FZF3-1,ENSMUSP00000008004
Q4FZF2-1,ENSMUSP00000062245
Q0EEE2-1,ENSMUSP00000035709
Q60931-1,ENSMUSP00000009036
Q01822-1,ENSMUSP00000043078
Q8R2A9-1,ENSMUSP00000156964
Q8VFA8-1,ENSMUSP00000149183
Q8VFA9-1,ENSMUSP00000151105
Q3V0C3-1,ENSMUSP00000094390
Q8VFA3-1,ENSMUSP00000053834
Q99KS2-1,ENSMUSP00000113444
P35363-1,ENSMUSP00000047774
Q80Y44-1,ENSMUSP00000065198
Q9JMA4-1,ENSMUSP00000114108
Q5PT54-1,ENSMUSP00000077808
F6YAE0-1,ENSMUSP00000105854
P23204-1,ENSMUSP00000059719
F6T1I5-1,ENSMUSP00000127602
Q8CD10-1,ENSMUSP00000022543
Q62398-1,ENSMUSP00000006020
Q62392-1,ENSMUSP00000132815
Q8CI94-1,ENSMUSP00000035743
Q8BUY2-1,ENSMUSP00000047032
Q8BUY5-1,ENSMUSP00000002925
Q99ME6-1,ENSMUSP00000016471
Q8BUY8-1,ENSMUSP00000134666
Q8CJ27-1,ENSMUSP00000059159
A0A0A6YVQ4-1,ENSMUSP00000141217
P22933-1,ENSMUSP00000030925
Q8K0D5-1,ENSMUSP00000076503
Q8VFZ9-1,ENSMUSP00000149354
J3KMS0-1,ENSMUSP00000135990
O70238-1,ENSMUSP00000006362
A0A1L1SUL6-1,ENSMUSP00000150820
A6H639-1,ENSMUSP00000109175
Q8BJR6-1,ENSMUSP00000056483
Q8VFZ8-1,ENSMUSP00000075041
A6H634-1,ENSMUSP00000010673
Q9QXE7-1,ENSMUSP00000085549
Q9D992-1,ENSMUSP00000109156
Q9D991-1,ENSMUSP00000031501
Q9D994-1,ENSMUSP00000043834
Q9D995-1,ENSMUSP00000099396
Q9QXS8-1,ENSMUSP00000032074
Q8BI06-1,ENSMUSP00000063277
Q8BI08-1,ENSMUSP00000025356
Q9Z0L6-1,ENSMUSP00000078723
Q9Z0L2-1,ENSMUSP00000064521
Q9Z0L0-1,ENSMUSP00000096101
Q9Z0L1-1,ENSMUSP00000050412
Q8VG89-1,ENSMUSP00000074151
O70624-1,ENSMUSP00000028020
O70622-1,ENSMUSP00000032559
B2RT89-1,ENSMUSP00000067114
P05132-1,ENSMUSP00000005606
A0A0A6YY25-1,ENSMUSP00000142247
Q8R2C0-1,ENSMUSP00000157413
Q8R2C2-1,ENSMUSP00000154544
O35615-1,ENSMUSP00000058037
Q8R2C6-1,ENSMUSP00000154295
Q8R2C7-1,ENSMUSP00000087264
P03995-1,ENSMUSP00000064691
D3YXF5-1,ENSMUSP00000106317
F6YQT7-1,ENSMUSP00000053447
P01592-1,ENSMUSP00000084259
Q49B93-1,ENSMUSP00000106655
A0A0G2JFT5-1,ENSMUSP00000143297
Q8VF14-1,ENSMUSP00000149944
E9Q9S8-1,ENSMUSP00000063883
Q9EQ31-1,ENSMUSP00000037712
A2RTT5-1,ENSMUSP00000076261
Q6GQT9-1,ENSMUSP00000033121
K7N6J6-1,ENSMUSP00000100837
K7N6J4-1,ENSMUSP00000100832
K7N6J5-1,ENSMUSP00000100834
Q8VH14-1,ENSMUSP00000095820
Q8VH17-1,ENSMUSP00000149209
Q8VH10-1,ENSMUSP00000148903
Q8VH11-1,ENSMUSP00000150712
Q8VH12-1,ENSMUSP00000095817
Q8VH18-1,ENSMUSP00000147414
Q9JLV1-1,ENSMUSP00000033136
P20801-1,ENSMUSP00000099384
F6SP27-1,ENSMUSP00000127744
Q8VCN3-1,ENSMUSP00000075255
P14733-1,ENSMUSP00000025486
Q9CX53-1,ENSMUSP00000063554
Q9D3J5-1,ENSMUSP00000025686
Q504M2-1,ENSMUSP00000092821
Q9D3J9-1,ENSMUSP00000109609
Q9D3J8-1,ENSMUSP00000073081
Q8K3F6-1,ENSMUSP00000063380
Q8BVG4-1,ENSMUSP00000046604
A2AR02-1,ENSMUSP00000045945
P15066-1,ENSMUSP00000092901
Q8K0L0-1,ENSMUSP00000021617
Q03719-1,ENSMUSP00000009875
Q03717-1,ENSMUSP00000057981
Q07417-1,ENSMUSP00000031524
Q8C180-1,ENSMUSP00000020381
Q921M3-1,ENSMUSP00000045073
P21784-1,ENSMUSP00000106858
O88786-1,ENSMUSP00000033646
O88783-1,ENSMUSP00000083204
E9Q658-1,ENSMUSP00000130484
Q24JP4-1,ENSMUSP00000099893
Q32MW3-1,ENSMUSP00000051333
Q8BT60-1,ENSMUSP00000029885
A0A571BEW1-1,ENSMUSP00000158848
E9Q9T3-1,ENSMUSP00000049578
F6ZGD5-1,ENSMUSP00000105073
F6Q4M4-1,ENSMUSP00000104376
Q3URR0-1,ENSMUSP00000097565
Q8R1Q9-1,ENSMUSP00000031018
Q8R1Q8-1,ENSMUSP00000035366
Q8K183-1,ENSMUSP00000038540
Q8R1Q0-1,ENSMUSP00000055901
Q8R1Q3-1,ENSMUSP00000030840
Q6PAL7-1,ENSMUSP00000101534
Q6VY05-1,ENSMUSP00000054412
P61982-1,ENSMUSP00000051223
Q3THK3-1,ENSMUSP00000002733
Q66X01-1,ENSMUSP00000083106
Q5F297-1,ENSMUSP00000099646
P12815-1,ENSMUSP00000022060
P26339-1,ENSMUSP00000021610
P58334-1,ENSMUSP00000048825
Q4LFA9-1,ENSMUSP00000087643
Q7TMD7-1,ENSMUSP00000019426
F7C9A1-1,ENSMUSP00000130980
Q9CXP4-1,ENSMUSP00000006029
Q9CXP8-1,ENSMUSP00000042705
K7N6W5-1,ENSMUSP00000127520
Q9Z1E3-1,ENSMUSP00000021413
K7N6W9-1,ENSMUSP00000127655
Q9D700-1,ENSMUSP00000126397
Q0VEJ0-1,ENSMUSP00000095149
J3QMZ0-1,ENSMUSP00000136516
P61216-1,ENSMUSP00000121346
E9QA28-1,ENSMUSP00000014830
Q8BWY3-1,ENSMUSP00000025218
A2A9A2-1,ENSMUSP00000060441
Q402B2-1,ENSMUSP00000037467
Q9D3U4-1,ENSMUSP00000136781
Q60879-1,ENSMUSP00000097728
Q9DAN1-1,ENSMUSP00000033267
A0A1W2P7I0-1,ENSMUSP00000151626
Q8CD19-1,ENSMUSP00000064516
Q9D9C6-1,ENSMUSP00000036503
P00405-1,ENSMUSP00000080994
Q9CQN7-1,ENSMUSP00000043561
Q61839-1,ENSMUSP00000027449
Q9JIB6-1,ENSMUSP00000112867
Q61830-1,ENSMUSP00000028045
Q3ULP7-1,ENSMUSP00000036801
A2ALD2-1,ENSMUSP00000097501
Q8VGN8-1,ENSMUSP00000097339
Q8BSF5-1,ENSMUSP00000022985
Q91WH2-1,ENSMUSP00000072598
Q8C7U7-1,ENSMUSP00000056705
Q67DU8-1,ENSMUSP00000085802
Q8C8W7-1,ENSMUSP00000066378
Q3URJ8-1,ENSMUSP00000113113
Q8VF94-1,ENSMUSP00000149586
F8VQ84-1,ENSMUSP00000079060
E9Q0Z1-1,ENSMUSP00000150180
B1AYH9-1,ENSMUSP00000092600
P40240-1,ENSMUSP00000032492
Q8K2X8-1,ENSMUSP00000098515
Q7M6Y6-1,ENSMUSP00000036148
Q7M6Y2-1,ENSMUSP00000078070
Q3UGS4-1,ENSMUSP00000034913
Q8VF91-1,ENSMUSP00000097366
Q3TRJ4-1,ENSMUSP00000098051
Q6J1H4-1,ENSMUSP00000128848
Q8CHT0-1,ENSMUSP00000043821
Q8CHT3-1,ENSMUSP00000093968
Q61481-4,ENSMUSP00000099714
Q8BMS4-1,ENSMUSP00000029909
A2AVC3-1,ENSMUSP00000097430
Q8VE99-1,ENSMUSP00000042918
Q8VE95-1,ENSMUSP00000039910
Q8VE94-1,ENSMUSP00000041563
Q8VE91-4,ENSMUSP00000022881
Q60682-1,ENSMUSP00000014476
Q8CDZ2-1,ENSMUSP00000056481
Q80WK2-1,ENSMUSP00000064494
E9Q2T4-1,ENSMUSP00000156718
P54830-1,ENSMUSP00000033142
P52787-1,ENSMUSP00000025585
O08997-1,ENSMUSP00000104485
A0A140LII9-1,ENSMUSP00000146837
Q9QZQ8-1,ENSMUSP00000016081
P41778-1,ENSMUSP00000135516
Q9QZQ3-1,ENSMUSP00000030803
Q9QZQ1-3,ENSMUSP00000118318
Q8R0A0-1,ENSMUSP00000086312
P53783-1,ENSMUSP00000137203
Q04742-1,ENSMUSP00000046026
Q6S5I3-1,ENSMUSP00000078268
Q80XS7-1,ENSMUSP00000114397
Q673U1-1,ENSMUSP00000081678
Q91ZC0-1,ENSMUSP00000091952
Q91ZC1-1,ENSMUSP00000091945
Q8JZW8-1,ENSMUSP00000054177
P16390-1,ENSMUSP00000050680
A1YIY0-1,ENSMUSP00000091861
Q7TSG1-1,ENSMUSP00000062433
Q9R1V7-1,ENSMUSP00000084633
Q9R1V6-3,ENSMUSP00000086139
F6T2D2-1,ENSMUSP00000075719
A6PWD2-1,ENSMUSP00000101405
Q91X21-1,ENSMUSP00000099522
Q6P1E8-1,ENSMUSP00000114909
Q8R4F0-1,ENSMUSP00000038801
Q8K196-1,ENSMUSP00000056418
Q8BII1-1,ENSMUSP00000135881
Q6NZE7-1,ENSMUSP00000110487
Q3UUJ8-1,ENSMUSP00000096536
Q8VCH9-1,ENSMUSP00000059463
Q8VCH0-1,ENSMUSP00000010795
Q8VCH2-1,ENSMUSP00000047022
Q8VCH6-1,ENSMUSP00000038063
Q8VCH7-1,ENSMUSP00000027053
Q08024-1,ENSMUSP00000059382
D3Z1Y0-1,ENSMUSP00000121887
P28740-3,ENSMUSP00000022204
A2BI50-1,ENSMUSP00000110164
A0A0B4J1J9-1,ENSMUSP00000100362
A0A0B4J1J8-1,ENSMUSP00000100335
A2AE21-1,ENSMUSP00000046514
A2AE20-1,ENSMUSP00000048721
A0A0B4J1J6-1,ENSMUSP00000100273
A0A0B4J1J1-1,ENSMUSP00000100167
A0A0B4J1J0-1,ENSMUSP00000100164
A0A0B4J1J3-1,ENSMUSP00000100191
A0A0B4J1J2-1,ENSMUSP00000100169
Q9D1R1-1,ENSMUSP00000032843
P41047-1,ENSMUSP00000000834
P35561-1,ENSMUSP00000037192
P35564-1,ENSMUSP00000020637
Q8BHM9-1,ENSMUSP00000112252
A0A1Y7VK80-1,ENSMUSP00000152828
E9QA62-1,ENSMUSP00000093315
Q64733-1,ENSMUSP00000072687
Q8K370-1,ENSMUSP00000031412
Q64732-1,ENSMUSP00000096197
Q76LL6-1,ENSMUSP00000041361
Q9CPY6-1,ENSMUSP00000064926
Q66X19-1,ENSMUSP00000075794
Q8CIE2-1,ENSMUSP00000105410
Q3TYD6-1,ENSMUSP00000048238
Q3TYD4-1,ENSMUSP00000020928
Q9WTJ8-1,ENSMUSP00000046980
Q5DTN8-1,ENSMUSP00000130207
Q8BL43-1,ENSMUSP00000138103
Q8BL48-1,ENSMUSP00000021116
E9Q8X5-1,ENSMUSP00000119386
Q9JM71-1,ENSMUSP00000078786
Q8R4H7-1,ENSMUSP00000050258
A2ARY1-1,ENSMUSP00000097493
A2ARY0-1,ENSMUSP00000149830
Q80X68-1,ENSMUSP00000052373
Q8CE96-1,ENSMUSP00000044687
A2ASU6-1,ENSMUSP00000149138
A2ASU7-1,ENSMUSP00000097496
Q7TRX6-1,ENSMUSP00000123649
Q7TRX7-1,ENSMUSP00000149734
Q7TRX8-1,ENSMUSP00000072758
Q7TRX9-1,ENSMUSP00000104105
Q3U132-1,ENSMUSP00000047284
Q8CF20-1,ENSMUSP00000054237
Q8CF27-1,ENSMUSP00000081551
Q2Q5T5-1,ENSMUSP00000109157
O54790-1,ENSMUSP00000101786
